DOID:0001816
DOID:0060810
DOID:0060831
DOID:0060851
DOID:0060854
DOID:0060855
DOID:0060856
DOID:0060868
DOID:0060870
DOID:0060870
DOID:0060872
DOID:0060872
DOID:0060873
DOID:0060873
DOID:0060874
DOID:0060874
DOID:0060875
DOID:0060875
DOID:0060891
DOID:0060895
DOID:0060896
DOID:0060903
DOID:0070167
DOID:0070186
DOID:0070218
DOID:0070219
DOID:0070313
DOID:0070318
DOID:0080036
DOID:0080038
DOID:0080041
DOID:0080044
DOID:0080047
DOID:0080056
DOID:0080082
DOID:0080108
DOID:0080205
DOID:0080361
DOID:0080534
DOID:0080540
DOID:0080541
DOID:0090001
DOID:0090001
DOID:0090015
DOID:0090016
DOID:0090019
DOID:0090020
DOID:0090021
DOID:0090022
DOID:0090023
DOID:0090025
DOID:0090026
DOID:0090027
DOID:0090070
DOID:0090070
DOID:0090071
DOID:0090071
DOID:0090072
DOID:0090072
DOID:0090073
DOID:0090073
DOID:0090074
DOID:0090074
DOID:0090076
DOID:0090076
DOID:0090077
DOID:0090077
DOID:0090078
DOID:0090078
DOID:0090079
DOID:0090079
DOID:0090080
DOID:0090080
DOID:0090081
DOID:0090081
DOID:0090082
DOID:0090082
DOID:0090083
DOID:0090083
DOID:0090084
DOID:0090084
DOID:0090085
DOID:0090085
DOID:0090086
DOID:0090086
DOID:0090087
DOID:0090087
DOID:0090089
DOID:0090089
DOID:0090090
DOID:0090090
DOID:0090092
DOID:0090092
DOID:0090093
DOID:0090093
DOID:0090094
DOID:0090094
DOID:0090100
DOID:0090130
DOID:0090132
DOID:0090132
DOID:0090132
DOID:0090132
DOID:0090132
DOID:0090137
DOID:0090137
DOID:0090137
DOID:0090137
DOID:0090137
DOID:0090142
DOID:0090142
DOID:0110029
DOID:0110030
DOID:0110031
DOID:0110096
DOID:0110096
DOID:0110096
DOID:0110096
DOID:0110096
DOID:0110213
DOID:0110278
DOID:0110279
DOID:0110716
DOID:0110716
DOID:0110717
DOID:0110717
DOID:0110718
DOID:0110718
DOID:0110719
DOID:0110719
DOID:0110737
DOID:0110870
DOID:0110881
DOID:0110881
DOID:0110881
DOID:0110938
DOID:0110946
DOID:0110946
DOID:0110949
DOID:0111044
DOID:0111049
DOID:0111051
DOID:0111135
DOID:0111136
DOID:0111137
DOID:0111138
DOID:0111158
DOID:0111258
DOID:0111270
DOID:0111362
DOID:0111512
DOID:0010003
DOID:0001002
DOID:0010035
DOID:0010039
DOID:0010074
DOID:0010079
DOID:0010080
DOID:0010112
DOID:0010113
DOID:0010126
DOID:0010138
DOID:0010140
DOID:0010175
DOID:0010176
DOID:0010176
DOID:0010176
DOID:0010176
DOID:0001019
DOID:0010192
DOID:0010211
DOID:0001022
DOID:0010223
DOID:0010236
DOID:0001024
DOID:0010241
DOID:0010242
DOID:0010247
DOID:0010264
DOID:0010293
DOID:0010301
DOID:0010301
DOID:0010303
DOID:0010303
DOID:0010314
DOID:0010316
DOID:0010320
DOID:0010322
DOID:0010323
DOID:0010324
DOID:0010324
DOID:0010325
DOID:0010327
DOID:0010327
DOID:0010328
DOID:0010348
DOID:0010348
DOID:0010375
DOID:0010376
DOID:0010398
DOID:0010456
DOID:0010458
DOID:0010459
DOID:0010460
DOID:0010554
DOID:0010554
DOID:0010573
DOID:0010579
DOID:0010588
DOID:0010588
DOID:0010591
DOID:0010591
DOID:0010609
DOID:0010629
DOID:0010629
DOID:0001063
DOID:0001064
DOID:0010688
DOID:0010690
DOID:0010699
DOID:0010718
DOID:0001074
DOID:0010773
DOID:0010783
DOID:0001080
DOID:0001081
DOID:0001082
DOID:0001088
DOID:0010883
DOID:0001089
DOID:0001089
DOID:0001089
DOID:0010892
DOID:0010907
DOID:0010908
DOID:0010914
DOID:0010935
DOID:0010952
DOID:0010952
DOID:0010955
DOID:0010969
DOID:0010974
DOID:0010986
DOID:0001099
DOID:0011029
DOID:0011037
DOID:0011038
DOID:0011044
DOID:0011077
DOID:0011111
DOID:0011121
DOID:0011125
DOID:0011151
DOID:0011151
DOID:0011155
DOID:0011155
DOID:0011156
DOID:0011156
DOID:0011165
DOID:0011175
DOID:0011193
DOID:0011199
DOID:0011211
DOID:0011211
DOID:0011212
DOID:0011212
DOID:0001123
DOID:0001123
DOID:0011256
DOID:0011262
DOID:0011265
DOID:0011267
DOID:0011295
DOID:0011330
DOID:0011335
DOID:0011336
DOID:0011338
DOID:0011338
DOID:0011372
DOID:0011379
DOID:0001138
DOID:0011383
DOID:0011400
DOID:0011406
DOID:0011406
DOID:0011406
DOID:0011406
DOID:0001142
DOID:0011427
DOID:0001143
DOID:0011432
DOID:0011476
DOID:0001148
DOID:0001148
DOID:0011482
DOID:0011527
DOID:0001156
DOID:0011573
DOID:0011577
DOID:0011603
DOID:0011613
DOID:0011634
DOID:0011634
DOID:0011638
DOID:0011664
DOID:0011678
DOID:0001168
DOID:0001168
DOID:0011702
DOID:0011712
DOID:0011755
DOID:0011771
DOID:0011772
DOID:0011782
DOID:0011801
DOID:0011830
DOID:0011832
DOID:0011836
DOID:0011853
DOID:0011875
DOID:0001188
DOID:0011907
DOID:0011914
DOID:0011963
DOID:0011997
DOID:0012028
DOID:0012030
DOID:0012030
DOID:0001205
DOID:0012119
DOID:0012129
DOID:0012139
DOID:0012156
DOID:0012156
DOID:0012156
DOID:0012156
DOID:0012176
DOID:0012185
DOID:0012215
DOID:0001227
DOID:0001227
DOID:0012271
DOID:0012273
DOID:0012306
DOID:0012309
DOID:0012328
DOID:0012337
DOID:0012365
DOID:0012375
DOID:0012384
DOID:0012397
DOID:0012399
DOID:0001240
DOID:0012450
DOID:0012474
DOID:0012522
DOID:0012522
DOID:0001255
DOID:0012568
DOID:0012574
DOID:0012574
DOID:0012662
DOID:0012663
DOID:0012678
DOID:0012679
DOID:0012689
DOID:0012697
DOID:0012698
DOID:0012700
DOID:0012712
DOID:0001272
DOID:0012721
DOID:0012733
DOID:0012798
DOID:0012804
DOID:0001283
DOID:0012835
DOID:0012841
DOID:0012859
DOID:0012883
DOID:0012905
DOID:0012959
DOID:0012960
DOID:0012986
DOID:0012987
DOID:0012987
DOID:0013026
DOID:0001307
DOID:0013072
DOID:0013078
DOID:0013141
DOID:0013141
DOID:0013141
DOID:0013174
DOID:0013186
DOID:0013189
DOID:0013189
DOID:0013195
DOID:0013250
DOID:0013250
DOID:0013269
DOID:0013317
DOID:0013404
DOID:0013417
DOID:0013417
DOID:0001343
DOID:0013431
DOID:0013450
DOID:0013452
DOID:0013501
DOID:0013501
DOID:0013533
DOID:0013533
DOID:0013543
DOID:0013564
DOID:0013564
DOID:0013579
DOID:0013580
DOID:0013593
DOID:0013628
DOID:0013714
DOID:0013724
DOID:0013725
DOID:0013767
DOID:0013768
DOID:0013778
DOID:0001386
DOID:0001386
DOID:0001386
DOID:0001386
DOID:0001387
DOID:0001387
DOID:0001387
DOID:0001388
DOID:0001388
DOID:0001388
DOID:0001389
DOID:0001389
DOID:0001389
DOID:0000139
DOID:0001390
DOID:0013909
DOID:0013909
DOID:0001391
DOID:0001391
DOID:0001391
DOID:0013910
DOID:0013910
DOID:0013911
DOID:0001392
DOID:0013938
DOID:0001395
DOID:0014049
DOID:0001406
DOID:0001407
DOID:0001412
DOID:0014146
DOID:0001415
DOID:0014159
DOID:0014174
DOID:0014188
DOID:0014203
DOID:0014213
DOID:0014218
DOID:0014223
DOID:0014223
DOID:0014227
DOID:0014228
DOID:0014262
DOID:0014268
DOID:0014269
DOID:0014270
DOID:0014283
DOID:0014319
DOID:0001432
DOID:0014320
DOID:0014330
DOID:0014336
DOID:0014397
DOID:0014402
DOID:0014422
DOID:0014484
DOID:0014500
DOID:0014504
DOID:0001456
DOID:0001459
DOID:0001459
DOID:0000146
DOID:0014654
DOID:0014669
DOID:0001468
DOID:0014686
DOID:0014695
DOID:0014701
DOID:0014705
DOID:0014735
DOID:0001475
DOID:0014768
DOID:0001496
DOID:0001498
DOID:0001508
DOID:0001526
DOID:0001555
DOID:0001558
DOID:0001562
DOID:0001563
DOID:0001563
DOID:0001563
DOID:0001564
DOID:0001564
DOID:0001570
DOID:0001573
DOID:0001588
DOID:0001602
DOID:0000161
DOID:0001618
DOID:0000162
DOID:0001664
DOID:0001673
DOID:0001679
DOID:0001686
DOID:0001697
DOID:0000172
DOID:0001731
DOID:0001733
DOID:0000174
DOID:0001759
DOID:0001762
DOID:0001768
DOID:0000178
DOID:0001787
DOID:0001790
DOID:0001802
DOID:0001802
DOID:0001803
DOID:0000182
DOID:0001826
DOID:0001835
DOID:0001856
DOID:0001856
DOID:0001909
DOID:0001920
DOID:0001924
DOID:0001927
DOID:0001934
DOID:0001936
DOID:0001936
DOID:0001936
DOID:0001936
DOID:0001949
DOID:0001967
DOID:0001974
DOID:0001974
DOID:0002001
DOID:0002018
DOID:0002021
DOID:0002021
DOID:0000203
DOID:0000203
DOID:0002030
DOID:0002034
DOID:0000204
DOID:0000204
DOID:0000204
DOID:0000205
DOID:0000206
DOID:0000206
DOID:0000206
DOID:0002065
DOID:0002089
DOID:0002112
DOID:0002113
DOID:0002154
DOID:0002154
DOID:0002170
DOID:0002219
DOID:0002228
DOID:0002235
DOID:0002236
DOID:0002237
DOID:0002247
DOID:0002247
DOID:0002256
DOID:0002256
DOID:0000227
DOID:0002273
DOID:0002275
DOID:0002282
DOID:0002283
DOID:0002297
DOID:0002300
DOID:0002326
DOID:0002326
DOID:0002326
DOID:0002326
DOID:0002340
DOID:0002340
DOID:0002340
DOID:0002348
DOID:0002348
DOID:0002348
DOID:0002348
DOID:0002349
DOID:0002349
DOID:0002349
DOID:0002349
DOID:0002352
DOID:0002355
DOID:0002368
DOID:0002382
DOID:0002409
DOID:0002426
DOID:0002436
DOID:0002449
DOID:0002451
DOID:0002452
DOID:0002479
DOID:0002494
DOID:0002518
DOID:0002527
DOID:0002529
DOID:0000255
DOID:0000255
DOID:0002557
DOID:0002582
DOID:0002583
DOID:0002583
DOID:0002602
DOID:0002602
DOID:0002609
DOID:0002615
DOID:0002615
DOID:0002634
DOID:0000264
DOID:0002645
DOID:0002647
DOID:0002649
DOID:0002661
DOID:0002668
DOID:0002683
DOID:0002683
DOID:0002689
DOID:0002691
DOID:0002703
DOID:0002712
DOID:0002718
DOID:0002722
DOID:0002723
DOID:0002723
DOID:0002725
DOID:0002734
DOID:0002736
DOID:0002741
DOID:0002744
DOID:0000277
DOID:0000277
DOID:0002776
DOID:0002834
DOID:0002834
DOID:0002838
DOID:0002838
DOID:0002839
DOID:0002839
DOID:0002841
DOID:0002846
DOID:0002848
DOID:0002855
DOID:0002859
DOID:0002860
DOID:0000289
DOID:0002907
DOID:0002907
DOID:0002913
DOID:0002917
DOID:0002921
DOID:0002921
DOID:0002942
DOID:0002964
DOID:0002964
DOID:0002964
DOID:0002965
DOID:0002977
DOID:0002977
DOID:0002983
DOID:0000299
DOID:0002994
DOID:0000305
DOID:0000305
DOID:0003068
DOID:0003069
DOID:0003070
DOID:0003071
DOID:0003074
DOID:0003078
DOID:0003087
DOID:0003108
DOID:0003111
DOID:0003127
DOID:0003149
DOID:0003153
DOID:0003172
DOID:0003181
DOID:0003183
DOID:0003186
DOID:0003192
DOID:0003196
DOID:0003204
DOID:0003205
DOID:0003206
DOID:0000322
DOID:0003222
DOID:0003234
DOID:0003247
DOID:0000326
DOID:0003263
DOID:0000327
DOID:0000327
DOID:0003275
DOID:0003284
DOID:0003301
DOID:0003302
DOID:0003304
DOID:0003305
DOID:0003307
DOID:0003309
DOID:0003314
DOID:0003315
DOID:0003319
DOID:0003326
DOID:0003342
DOID:0003343
DOID:0003343
DOID:0003345
DOID:0003345
DOID:0003347
DOID:0003355
DOID:0003371
DOID:0003382
DOID:0003393
DOID:0003405
DOID:0003413
DOID:0003431
DOID:0003437
DOID:0000348
DOID:0003481
DOID:0003482
DOID:0003488
DOID:0003488
DOID:0000350
DOID:0000350
DOID:0003507
DOID:0003512
DOID:0003565
DOID:0003594
DOID:0003612
DOID:0003612
DOID:0003612
DOID:0003612
DOID:0003614
DOID:0003614
DOID:0003616
DOID:0003620
DOID:0003633
DOID:0003650
DOID:0003659
DOID:0003664
DOID:0003664
DOID:0003688
DOID:0003720
DOID:0003721
DOID:0000374
DOID:0003755
DOID:0003756
DOID:0003763
DOID:0003765
DOID:0003772
DOID:0003781
DOID:0003805
DOID:0000381
DOID:0000381
DOID:0003840
DOID:0003846
DOID:0003847
DOID:0003861
DOID:0003861
DOID:0003864
DOID:0003868
DOID:0003869
DOID:0003875
DOID:0003892
DOID:0003893
DOID:0003911
DOID:0003928
DOID:0000399
DOID:0004015
DOID:0004022
DOID:0004029
DOID:0004031
DOID:0004045
DOID:0004090
DOID:0004090
DOID:0004141
DOID:0004163
DOID:0000418
DOID:0004183
DOID:0004184
DOID:0004188
DOID:0004189
DOID:0000419
DOID:0004195
DOID:0000420
DOID:0000420
DOID:0004210
DOID:0004223
DOID:0000423
DOID:0004231
DOID:0004235
DOID:0004236
DOID:0004250
DOID:0004253
DOID:0004254
DOID:0004254
DOID:0004258
DOID:0004258
DOID:0004265
DOID:0004270
DOID:0004271
DOID:0004306
DOID:0004306
DOID:0004307
DOID:0004308
DOID:0004322
DOID:0004336
DOID:0004347
DOID:0004398
DOID:0004407
DOID:0004409
DOID:0004418
DOID:0004428
DOID:0004428
DOID:0004430
DOID:0004440
DOID:0004441
DOID:0000446
DOID:0004468
DOID:0004479
DOID:0004480
DOID:0004483
DOID:0004535
DOID:0004540
DOID:0004540
DOID:0004541
DOID:0000456
DOID:0004587
DOID:0004588
DOID:0004594
DOID:0004621
DOID:0004621
DOID:0004624
DOID:0004624
DOID:0004626
DOID:0004626
DOID:0004626
DOID:0004626
DOID:0004626
DOID:0004648
DOID:0004658
DOID:0004658
DOID:0004659
DOID:0004659
DOID:0004671
DOID:0004676
DOID:0004677
DOID:0000468
DOID:0004692
DOID:0004697
DOID:0004734
DOID:0000474
DOID:0004766
DOID:0000479
DOID:0004790
DOID:0004794
DOID:0004817
DOID:0000483
DOID:0004844
DOID:0004851
DOID:0004856
DOID:0004896
DOID:0004897
DOID:0004903
DOID:0004928
DOID:0004929
DOID:0004947
DOID:0000495
DOID:0004953
DOID:0004964
DOID:0004970
DOID:0004971
DOID:0004971
DOID:0004976
DOID:0004977
DOID:0004989
DOID:0004993
DOID:0005030
DOID:0005052
DOID:0005075
DOID:0005076
DOID:0005077
DOID:0005078
DOID:0005138
DOID:0005162
DOID:0005162
DOID:0005162
DOID:0005162
DOID:0000519
DOID:0000519
DOID:0005223
DOID:0005241
DOID:0005264
DOID:0005268
DOID:0000529
DOID:0005374
DOID:0005375
DOID:0005378
DOID:0005379
DOID:0000539
DOID:0005394
DOID:0000540
DOID:0005403
DOID:0005419
DOID:0000543
DOID:0005434
DOID:0005442
DOID:0005477
DOID:0005477
DOID:0005479
DOID:0005479
DOID:0005482
DOID:0005482
DOID:0005500
DOID:0005504
DOID:0005505
DOID:0000552
DOID:0000552
DOID:0005557
DOID:0005563
DOID:0005566
DOID:0000557
DOID:0000557
DOID:0000557
DOID:0005574
DOID:0005577
DOID:0005675
DOID:0005679
DOID:0005702
DOID:0005733
DOID:0000574
DOID:0005757
DOID:0000576
DOID:0000576
DOID:0000582
DOID:0005842
DOID:0000585
DOID:0005895
DOID:0000593
DOID:0005940
DOID:0005940
DOID:0000602
DOID:0000607
DOID:0000607
DOID:0006114
DOID:0006132
DOID:0000614
DOID:0000615
DOID:0006195
DOID:0006204
DOID:0000626
DOID:0000631
DOID:0000631
DOID:0000633
DOID:0006376
DOID:0000640
DOID:0000648
DOID:0000653
DOID:0006536
DOID:0000654
DOID:0006543
DOID:0006548
DOID:0000657
DOID:0006590
DOID:0006682
DOID:0006726
DOID:0000680
DOID:0006811
DOID:0006823
DOID:0000683
DOID:0000684
DOID:0006869
DOID:0000687
DOID:0006873
DOID:0006929
DOID:0006977
DOID:0007005
DOID:0007007
DOID:0007008
DOID:0007033
DOID:0007166
DOID:0007206
DOID:0007210
DOID:0007211
DOID:0007212
DOID:0007213
DOID:0007305
DOID:0007457
DOID:0007475
DOID:0007489
DOID:0007532
DOID:0007551
DOID:0007615
DOID:0000768
DOID:0000769
DOID:0000778
DOID:0007912
DOID:0000799
DOID:0007997
DOID:0007997
DOID:0007998
DOID:0007998
DOID:0000801
DOID:0008057
DOID:0000811
DOID:0008125
DOID:0008125
DOID:0008125
DOID:0000819
DOID:0000820
DOID:0008200
DOID:0000824
DOID:0000824
DOID:0008283
DOID:0000083
DOID:0008337
DOID:0008353
DOID:0000084
DOID:0000084
DOID:0000084
DOID:0008432
DOID:0008432
DOID:0008437
DOID:0008440
DOID:0008446
DOID:0008465
DOID:0008469
DOID:0008472
DOID:0008478
DOID:0000848
DOID:0000848
DOID:0008488
DOID:0008499
DOID:0008499
DOID:0008504
DOID:0008538
DOID:0008577
DOID:0008622
DOID:0008643
DOID:0008645
DOID:0000865
DOID:0000869
DOID:0000870
DOID:0000870
DOID:0008712
DOID:0008712
DOID:0008736
DOID:0000876
DOID:0008781
DOID:0000883
DOID:0000885
DOID:0008872
DOID:0008881
DOID:0008886
DOID:0008886
DOID:0008886
DOID:0008886
DOID:0008893
DOID:0008913
DOID:0008913
DOID:0008913
DOID:0008956
DOID:0008986
DOID:0008986
DOID:0009065
DOID:0009088
DOID:0009120
DOID:0009146
DOID:0009153
DOID:0009164
DOID:0009181
DOID:0009182
DOID:0009240
DOID:0009253
DOID:0009263
DOID:0009266
DOID:0009267
DOID:0009269
DOID:0009270
DOID:0009270
DOID:0009273
DOID:0009274
DOID:0009274
DOID:0009275
DOID:0009275
DOID:0009278
DOID:0009279
DOID:0009281
DOID:0009286
DOID:0009286
DOID:0009297
DOID:0009306
DOID:0009317
DOID:0009335
DOID:0000934
DOID:0009352
DOID:0000936
DOID:0009360
DOID:0009368
DOID:0009370
DOID:0009383
DOID:0009395
DOID:0009398
DOID:0009401
DOID:0009402
DOID:0009406
DOID:0009406
DOID:0009410
DOID:0009410
DOID:0009415
DOID:0009423
DOID:0009432
DOID:0009446
DOID:0009455
DOID:0009471
DOID:0009471
DOID:0009471
DOID:0009471
DOID:0009476
DOID:0009476
DOID:0000950
DOID:0000950
DOID:0009521
DOID:0009563
DOID:0009565
DOID:0009588
DOID:0009598
DOID:0009598
DOID:0000962
DOID:0009637
DOID:0009640
DOID:0009643
DOID:0009650
DOID:0009673
DOID:0000970
DOID:0000971
DOID:0000971
DOID:0000971
DOID:0000971
DOID:0009746
DOID:0009784
DOID:0009786
DOID:0009821
DOID:0009834
DOID:0009835
DOID:0009837
DOID:0009837
DOID:0009840
DOID:0009841
DOID:0000987
DOID:0009870
DOID:0009893
DOID:0009938
DOID:0009957
DOID:0009965
DOID:0009970
DOID:0009970
DOID:0009970
DOID:0009988
DOID:0000999
DOID:0009993
